mechanism,n,student_index,witness_ms,setup_ms,prove_ms,proof_generation_ms,verify_native_ms,verified,proof_bytes,calldata_bytes,root,nullifier
onchain,100,89,41.231000,1593.978000,1125.227100,1166.458100,6.371200,true,4224,4352,0x2cb3c9e9303dda68e222491e64f33ef26956f54e9314db7a0389812dbc2acedb,0x1982b0f329b1f11e42e05923e64da8f272a076f7f0662771937625df25591146
onchain,100,90,40.848400,1593.978000,1176.712100,1217.560500,7.077600,true,4224,4352,0x2cb3c9e9303dda68e222491e64f33ef26956f54e9314db7a0389812dbc2acedb,0x1ed0dc532259f42b5b6605e71bfea4df1388a057ce385503b2ed193333df5759
onchain,100,91,43.395900,1593.978000,1170.487500,1213.883400,6.258800,true,4224,4352,0x2cb3c9e9303dda68e222491e64f33ef26956f54e9314db7a0389812dbc2acedb,0x2fbb511e999ee1fb84770e1b9de18ab971fd0809cebd2e4721c7943c6f9e6dd9
onchain,100,92,39.082300,1593.978000,1134.091800,1173.174100,7.598100,true,4224,4352,0x2cb3c9e9303dda68e222491e64f33ef26956f54e9314db7a0389812dbc2acedb,0x1d7defb9b5ca70193a155c81a21124f8b07b8548ef79ea92df1a8066ee251a68
onchain,100,93,41.970500,1593.978000,1134.867000,1176.837500,6.463800,true,4224,4352,0x2cb3c9e9303dda68e222491e64f33ef26956f54e9314db7a0389812dbc2acedb,0x2ac129b66994a9164b42247bc95815b8eaf6ceda801b98180b71c7fd72ae9700
onchain,100,94,41.186900,1593.978000,1174.491200,1215.678100,6.255500,true,4224,4352,0x2cb3c9e9303dda68e222491e64f33ef26956f54e9314db7a0389812dbc2acedb,0x0ddb091273ee0550d657e4649586f22e0320e7ed7a7556077e854291fe791810
onchain,100,95,42.296700,1593.978000,1193.776500,1236.073200,7.252500,true,4224,4352,0x2cb3c9e9303dda68e222491e64f33ef26956f54e9314db7a0389812dbc2acedb,0x020885e10f50782d4f331b4604b437ee51b3baad136fe7fbdb33164fb7b6d4dd
onchain,100,96,41.917500,1593.978000,1128.983600,1170.901100,5.945100,true,4224,4352,0x2cb3c9e9303dda68e222491e64f33ef26956f54e9314db7a0389812dbc2acedb,0x01281c7f6ef01ab29ed7dca1893c8e7f89bfc74927b8678c9517362cb81611c5
onchain,100,97,40.307900,1593.978000,1124.759200,1165.067100,6.091000,true,4224,4352,0x2cb3c9e9303dda68e222491e64f33ef26956f54e9314db7a0389812dbc2acedb,0x0c895e2fa5e30aa4e2b9e5008032a5267627d468dc577ad0bae12132ee9ea974
onchain,100,98,42.894500,1593.978000,1141.795800,1184.690300,5.834300,true,4224,4352,0x2cb3c9e9303dda68e222491e64f33ef26956f54e9314db7a0389812dbc2acedb,0x2d91fc0934e404be0fe0637d0f24c4e5dd8115ae869c28c1f78adae5dbb85555
onchain,100,99,43.295200,1593.978000,1161.066200,1204.361400,6.155500,true,4224,4352,0x2cb3c9e9303dda68e222491e64f33ef26956f54e9314db7a0389812dbc2acedb,0x277c88af2fee0b921ad37a671bc180b2626941f44032113a9277b81c468f98da
